Formula,m/z
Cu2O10N3C2H2,353.83807
Cu1O8N9C3H1,353.92371
Cu1O9N6C5H3,353.92371
Cu1O12N5C2H5,353.92371
Cu1O8N8C4H3,353.93076
Cu1O9N6C5H3,353.93076
Cu1O11N7C1H5,353.93076
Cu1O8N8C4H3,353.93787
Cu1O11N7C1H5,353.93787
Cu2O11N2C2H1,354.81973
Cu2O10N4C1H1,354.82843
Cu2O11N1C3H3,354.82843
Cu2O6N6C4H1,354.84875
Cu2O7N4C5H1,354.84875
Cu2O9N5C1H3,354.84875
Cu2O10N2C3H5,354.84875
Cu1O9N8C3,354.90482
Cu1O10N5C5H2,354.90482
Cu1O13N4C2H4,354.90482
Cu2O4N8C4H5,354.90482
Cu1O9N8C3,354.9079
Cu1O10N5C5H2,354.9079
Cu1O13N4C2H4,354.9079
Cu2O3N10C3H5,354.9079
Cu2O4N8C4H5,354.9079
Cu1O8N9C3H2,354.93295
Cu1O9N6C5H4,354.93295
Cu1O8N8C4H4,354.93781
Cu1O8N9C3H2,354.93781
Cu1O9N6C5H4,354.93781
Cu2O11N3C1,355.8147
Cu2O8N3C5,355.82617
Cu2O11N2C2H2,355.82617
Cu2O7N5C4,355.83299
Cu2O8N3C5,355.83299
Cu2O10N4C1H2,355.83299
Cu2O11N1C3H4,355.83299
Cu2O6N7C3,355.85144
Cu2O7N4C5H2,355.85144
Cu2O10N3C2H4,355.85144
Cu1O15N2C2H1,355.86374
Cu2O5N9C2,355.86374
Cu2O6N6C4H2,355.86374
Cu2O9N5C1H4,355.86374
Cu1O10N6C4H1,355.90128
Cu1O13N5C1H3,355.90128
Cu1O14N2C3H5,355.90128
Cu2O4N9C3H4,355.90128
Cu2O12N1C2H1,356.8063
Cu2O11N3C1H1,356.81812
Cu1O15N3C1,356.86121
Cu2O5N9C2H1,356.86121
Cu2O6N7C3H1,356.86121
Cu2O7N4C5H3,356.86121
Cu2O9N5C1H5,356.86121
Cu2O10N3C2H5,356.86121
Cu1O12N3C5,356.8804
Cu1O14N4C1H2,356.8804
Cu1O15N1C3H4,356.8804
Cu1O15N2C2H2,356.8804
Cu2O5N8C3H3,356.8804
Cu2O6N5C5H5,356.8804
Cu1O8N10C2H2,356.93307
Cu1O9N7C4H4,356.93307
Cu2O9N2C5,357.81357
Cu2O12N1C2H2,357.81357
Cu2O9N2C5,357.8165
Cu2O12N1C2H2,357.8165
Cu2O9N2C5,357.82187
Cu2O11N3C1H2,357.82187
Cu2O12N1C2H2,357.82187
Cu2O12N2C1H1,358.80469
Cu2O12N2C1H1,358.80621
Cu2O9N2C5H1,358.82862
Cu2O11N3C1H3,358.82862
Cu2O12N1C2H3,358.82862
Cu2O8N4C4H1,358.83231
Cu2O9N2C5H1,358.83231
Cu2O11N3C1H3,358.83231
Cu2O8N4C4H1,358.83462
Cu2O11N3C1H3,358.83462
Cu2O8N4C4H1,358.83685
Cu2O11N3C1H3,358.83685
Cu2O8N4C4H1,358.83831
Cu2O11N3C1H3,358.83831
Cu2O8N4C4H1,358.84116
Cu2O11N2C2H5,358.84116
Cu2O11N3C1H3,358.84116
Cu1O16N2C1,358.84937
Cu2O7N6C3H1,358.84937
Cu2O8N3C5H3,358.84937
Cu2O11N2C2H5,358.84937
Cu1O12N4C4,358.87646
Cu1O15N3C1H2,358.87646
Cu2O5N10C1H1,358.87646
Cu2O6N7C3H3,358.87646
Cu2O7N4C5H5,358.87646
Cu1O6N10C5,358.9343
Cu1O9N8C3H4,358.9343
Cu1O10N6C4H4,358.9343
Cu2O8N5C3,359.82958
Cu2O9N2C5H2,359.82958
Cu2O12N1C2H4,359.82958
Cu2O8N5C3,359.8341
Cu2O9N2C5H2,359.8341
Cu2O12N1C2H4,359.8341
Cu2O7N7C2,359.83933
Cu2O8N4C4H2,359.83933
Cu2O8N5C3,359.83933
Cu2O9N2C5H2,359.83933
Cu2O11N3C1H4,359.83933
Cu2O7N7C2,359.84079
Cu2O8N4C4H2,359.84079
Cu2O9N2C5H2,359.84079
Cu2O11N3C1H4,359.84079
Cu2O7N7C2,359.8447
Cu2O8N4C4H2,359.8447
Cu2O11N3C1H4,359.8447
Cu1O16N2C1H1,359.85944
Cu2O6N9C1,359.85944
Cu2O7N6C3H2,359.85944
Cu2O8N3C5H4,359.85944
Cu1O12N4C4H1,359.89105
Cu1O15N2C2H5,359.89105
Cu1O15N3C1H3,359.89105
Cu2O2N10C5H2,359.89105
Cu2O5N9C2H4,359.89105
Cu1O9N10C1H1,359.91891
Cu1O10N7C3H3,359.91891
Cu1O11N4C5H5,359.91891
Cu1O8N10C2H5,359.95904
Cu2O10N1C5H1,360.81723
Cu2O8N5C3H1,360.83696
Cu2O9N2C5H3,360.83696
Cu2O12N1C2H5,360.83696
Cu1O17N1C1,360.84531
Cu2O7N7C2H1,360.84531
Cu2O8N5C3H1,360.84531
Cu2O9N2C5H3,360.84531
Cu2O11N3C1H5,360.84531
Cu2O12N1C2H5,360.84531
Cu1O11N7C2,360.89682
Cu1O12N4C4H2,360.89682
Cu1O15N3C1H4,360.89682
Cu2O2N10C5H3,360.89682
Cu2O5N9C2H5,360.89682
Cu1O7N9C5,360.91516
Cu1O10N8C2H2,360.91516
Cu1O11N5C4H4,360.91516
Cu1O12N3C5H4,360.91516
Cu1O7N9C5,360.92218
Cu1O9N10C1H2,360.92218
Cu1O10N8C2H2,360.92218
Cu1O11N5C4H4,360.92218
Cu1O6N10C5H2,360.94354
Cu1O9N9C2H4,360.94354
Cu2O9N4C3,361.81949
Cu2O10N1C5H2,361.81949
Cu2O10N2C4,361.81949
Cu1O11N7C2H1,361.89838
Cu1O12N4C4H3,361.89838
Cu1O13N2C5H3,361.89838
Cu1O15N3C1H5,361.89838
Cu2O5N10C1H4,361.89838
Cu1O7N9C5H2,362.93021
Cu1O7N10C4,362.93021
Cu1O10N8C2H4,362.93021
Cu2O11N1C4,363.80716
Cu2O9N5C2,363.82574
Cu2O10N2C4H2,363.82574
Cu2O13N1C1H4,363.82574
Cu1O18C1H1,363.83987
Cu2O8N7C1,363.83987
Cu2O9N4C3H2,363.83987
Cu2O10N1C5H4,363.83987
Cu1O11N8C1H1,363.90887
Cu1O12N5C3H3,363.90887
Cu1O13N2C5H5,363.90887
Cu2O3N9C5H4,363.90887
Cu1O7N10C4H1,363.93356
Cu1O10N9C1H3,363.93356
Cu1O11N6C3H5,363.93356
Cu1O7N9C5H3,363.94931
Cu1O9N10C1H5,363.94931
Cu1O9N10C1H5,363.9541
Cu2O8N7C1H1,364.84586
Cu2O9N4C3H3,364.84586
Cu2O10N1C5H5,364.84586
Cu1O12N7C1,364.88586
Cu1O13N4C3H2,364.88586
Cu1O14N1C5H4,364.88586
Cu1O14N2C4H2,364.88586
Cu2O4N8C5H3,364.88586
Cu2O7N7C2H5,364.88586
Cu1O7N9C5H4,364.94595
Cu1O7N10C4H2,364.94595
Cu2O11N2C3,365.80493
Cu2O11N2C3,365.81042
Cu2O6N6C5,365.83945
Cu2O9N5C2H2,365.83945
Cu2O10N2C4H4,365.83945
Cu1O8N9C4H1,365.91672
Cu1O9N7C5H1,365.91672
Cu1O11N8C1H3,365.91672
Cu1O12N5C3H5,365.91672
Cu1O13N3C4H5,365.91672
Cu1O7N10C4H3,365.93982
Cu1O8N8C5H3,365.93982
Cu1O10N9C1H5,365.93982
Cu1O11N7C2H5,365.93982
Cu1O7N10C4H3,365.9473
Cu1O10N9C1H5,365.9473
Cu1O7N9C5H5,365.95264
Cu1O7N10C4H3,365.95264
Cu2O11N2C3H1,366.80984
Cu2O11N2C3H1,366.81317
Cu2O11N2C3H1,366.81714
Cu2O10N4C2H1,366.82374
Cu2O11N1C4H3,366.82374
Cu2O10N4C2H1,366.82809
Cu2O11N1C4H3,366.82809
Cu1O15N2C3,366.85358
Cu2O6N6C5H1,366.85358
Cu2O9N5C2H3,366.85358
Cu2O10N2C4H5,366.85358
Cu1O9N8C4,366.90289
Cu1O10N6C5,366.90289
Cu1O12N7C1H2,366.90289
Cu1O13N4C3H4,366.90289
Cu2O4N8C5H5,366.90289
Cu1O8N10C3,366.91498
Cu1O9N7C5H2,366.91498
Cu1O12N6C2H4,366.91498
Cu2O3N10C4H5,366.91498
Cu2O11N3C2,367.80844
Cu2O10N5C1,367.81525
Cu2O11N3C2,367.81525
Cu2O10N5C1,367.82321
Cu2O11N2C3H2,367.82321
Cu1O14N4C2H1,367.87256
Cu1O15N1C4H3,367.87256
Cu1O15N2C3H1,367.87256
Cu2O5N8C4H2,367.87256
Cu2O8N7C1H4,367.87256
Cu1O13N6C1H1,367.88446
Cu1O14N3C3H3,367.88446
Cu1O14N4C2H1,367.88446
Cu1O15N1C4H3,367.88446
Cu2O4N10C3H2,367.88446
Cu2O5N7C5H4,367.88446
Cu1O13N6C1H1,367.88898
Cu1O14N3C3H3,367.88898
Cu2O4N10C3H2,367.88898
Cu2O5N7C5H4,367.88898
Cu1O13N6C1H1,367.89099
Cu1O14N3C3H3,367.89099
Cu2O4N9C4H4,367.89099
Cu2O4N10C3H2,367.89099
Cu2O5N7C5H4,367.89099
Cu1O13N5C2H3,367.89568
Cu1O13N6C1H1,367.89568
Cu1O14N2C4H5,367.89568
Cu1O14N3C3H3,367.89568
Cu2O4N9C4H4,367.89568
Cu1O10N6C5H1,367.89816
Cu1O13N5C2H3,367.89816
Cu1O14N2C4H5,367.89816
Cu2O4N9C4H4,367.89816
Cu1O10N6C5H1,367.90109
Cu1O13N5C2H3,367.90109
Cu1O14N2C4H5,367.90109
Cu2O4N9C4H4,367.90109
Cu1O10N6C5H1,367.90337
Cu1O13N5C2H3,367.90337
Cu1O14N2C4H5,367.90337
Cu2O4N9C4H4,367.90337
Cu1O10N6C5H1,367.9048
Cu1O13N5C2H3,367.9048
Cu1O14N2C4H5,367.9048
Cu1O10N6C5H1,367.90701
Cu1O12N7C1H3,367.90701
Cu1O13N4C3H5,367.90701
Cu1O13N5C2H3,367.90701
Cu1O14N2C4H5,367.90701
Cu1O9N8C4H1,367.90967
Cu1O10N6C5H1,367.90967
Cu1O12N7C1H3,367.90967
Cu1O13N4C3H5,367.90967
Cu1O14N2C4H5,367.90967
Cu1O9N8C4H1,367.91269
Cu1O12N7C1H3,367.91269
Cu1O13N4C3H5,367.91269
Cu1O9N8C4H1,367.91538
Cu1O12N7C1H3,367.91538
Cu1O13N4C3H5,367.91538
Cu1O9N8C4H1,367.91846
Cu1O12N6C2H5,367.91846
Cu1O12N7C1H3,367.91846
Cu1O13N4C3H5,367.91846
Cu1O8N10C3H1,367.92161
Cu1O9N7C5H3,367.92161
Cu1O9N8C4H1,367.92161
Cu1O12N6C2H5,367.92161
Cu1O8N10C3H1,367.92404
Cu1O9N7C5H3,367.92404
Cu1O12N6C2H5,367.92404
Cu1O8N10C3H1,367.92709
Cu1O9N7C5H3,367.92709
Cu1O12N6C2H5,367.92709
Cu1O8N10C3H1,367.92974
Cu1O9N7C5H3,367.92974
Cu1O11N8C1H5,367.92974
Cu1O12N6C2H5,367.92974
Cu1O8N9C4H3,367.93173
Cu1O8N10C3H1,367.93173
Cu1O9N7C5H3,367.93173
Cu1O11N8C1H5,367.93173
Cu1O12N6C2H5,367.93173
Cu1O8N9C4H3,367.93496
Cu1O9N7C5H3,367.93496
Cu1O11N8C1H5,367.93496
Cu1O8N9C4H3,367.93779
Cu1O11N8C1H5,367.93779
Cu1O8N9C4H3,367.94056
Cu1O11N8C1H5,367.94056
Cu1O8N9C4H3,367.94258
Cu1O11N8C1H5,367.94258
Cu1O8N8C5H5,367.94498
Cu1O8N9C4H3,367.94498
Cu1O8N8C5H5,367.94709
Cu1O8N8C5H5,367.94882
Cu1O8N8C5H5,367.95158
Cu1O8N8C5H5,367.95522
Cu1O7N10C4H5,367.96095
Cu1O7N10C4H5,367.9642
Cu1O7N10C4H5,367.96747
Cu1O7N10C4H5,367.96921
Cu2O11N3C2H1,368.81409
Cu2O12N1C3H1,368.81409
Cu2O11N3C2H1,368.819
Cu1O9N9C3,368.91129
Cu1O10N6C5H2,368.91129
Cu1O13N5C2H4,368.91129
Cu2O4N9C4H5,368.91129
Cu1O9N8C4H2,368.91751
Cu1O9N9C3,368.91751
Cu1O10N6C5H2,368.91751
Cu1O12N7C1H4,368.91751
Cu2O8N4C5,369.83222
Cu2O10N5C1H2,369.83222
Cu2O11N2C3H4,369.83222
Cu2O11N3C2H2,369.83222
Cu2O7N6C4,369.83838
Cu2O10N5C1H2,369.83838
Cu2O11N2C3H4,369.83838
Cu1O10N7C4H1,369.90738
Cu1O13N6C1H3,369.90738
Cu1O14N3C3H5,369.90738
Cu2O8N4C5H1,370.83013
Cu2O11N3C2H3,370.83013
Cu2O12N1C3H3,370.83013
Cu1O9N9C3H2,370.92142
Cu1O10N6C5H4,370.92142
Cu1O10N7C4H2,370.92142
Cu1O8N10C3H4,370.94983
Cu1O16N2C2H1,371.86163
Cu2O6N8C3H2,371.86163
Cu2O6N9C2,371.86163
Cu2O7N6C4H2,371.86163
Cu2O12N3C1H1,372.81027
Cu2O13N1C2H1,372.81027
Cu1O12N5C4,372.88586
Cu1O15N3C2H4,372.88586
Cu1O15N4C1H2,372.88586
Cu1O16N1C3H4,372.88586
Cu2O5N10C2H3,372.88586
Cu2O6N7C4H5,372.88586
Cu1O10N9C2,372.9007
Cu1O11N6C4H2,372.9007
Cu1O11N7C3,372.9007
Cu1O12N4C5H2,372.9007
Cu1O14N5C1H4,372.9007
Cu2O5N9C3H5,372.9007
Cu1O10N9C2,372.90945
Cu1O11N6C4H2,372.90945
Cu1O14N5C1H4,372.90945
Cu1O9N10C2H2,372.92485
Cu1O10N7C4H4,372.92485
Cu1O10N8C3H2,372.92485
Cu1O11N5C5H4,372.92485
Cu2O9N4C4,373.82728
Cu2O12N2C2H4,373.82728
Cu2O12N3C1H2,373.82728
Cu2O8N6C3,373.83234
Cu2O9N3C5H2,373.83234
Cu2O12N2C2H4,373.83234
Cu1O10N9C2H1,373.90591
Cu1O11N7C3H1,373.90591
Cu1O12N4C5H3,373.90591
Cu1O14N5C1H5,373.90591
Cu1O15N3C2H5,373.90591
Cu1O10N9C2H1,373.91415
Cu1O11N6C4H3,373.91415
Cu1O14N5C1H5,373.91415
Cu1O10N8C3H3,373.92734
Cu1O11N5C5H5,373.92734
Cu2O13N2C1H1,374.80298
Cu2O13N2C1H1,374.80598
Cu2O10N2C5H1,374.81496
Cu2O13N1C2H3,374.81496
Cu2O14N1C1,375.7886
Cu2O7N9C1,375.84763
Cu2O8N6C3H2,375.84763
Cu2O9N3C5H4,375.84763
Cu2O9N4C4H2,375.84763
Cu1O10N10C1H1,375.91422
Cu1O11N7C3H3,375.91422
Cu1O12N4C5H5,375.91422
Cu1O10N10C1H1,375.9191
Cu1O11N7C3H3,375.9191
Cu1O12N4C5H5,375.9191
Cu1O9N10C2H5,375.94543
Cu1O10N8C3H5,375.94543
Cu2O14N1C1H1,376.79099
Cu2O14N1C1H1,376.80258
Cu1O15N1C5,376.85681
Cu1O17N2C1H2,376.85681
Cu2O7N9C1H1,376.85681
Cu2O8N6C3H3,376.85681
Cu2O9N3C5H5,376.85681
Cu2O10N4C3,377.81399
Cu2O11N1C5H2,377.81399
Cu2O11N2C4,377.81399
Cu2O10N4C3,377.81989
Cu2O11N1C5H2,377.81989
Cu1O18N1C1H1,377.84982
Cu2O5N8C5,377.84982
Cu2O8N7C2H2,377.84982
Cu2O9N4C4H4,377.84982
Cu2O9N5C3H2,377.84982
Cu2O10N2C5H4,377.84982
Cu1O15N1C5H1,377.86255
Cu2O4N10C4,377.86255
Cu2O5N8C5,377.86255
Cu2O7N9C1H2,377.86255
Cu2O8N6C3H4,377.86255
Cu2O9N4C4H4,377.86255
Cu1O14N3C4H1,377.86768
Cu1O15N1C5H1,377.86768
Cu1O17N2C1H3,377.86768
Cu2O4N10C4,377.86768
Cu2O7N9C1H2,377.86768
Cu2O8N6C3H4,377.86768
Cu1O12N7C2H1,377.88983
Cu1O13N5C3H1,377.88983
Cu1O14N2C5H3,377.88983
Cu1O16N3C1H5,377.88983
Cu1O17N1C2H5,377.88983
Cu2O6N10C1H4,377.88983
Cu1O7N10C5H3,377.94363
Cu1O10N9C2H5,377.94363
Cu1O7N10C5H3,377.95325
Cu2O15C1H1,378.78753
Cu2O14N1C1H3,378.80709
Cu1O8N10C4,378.92075
Cu1O11N9C1H2,378.92075
Cu1O12N6C3H4,378.92075
Cu1O8N9C5H2,378.93246
Cu1O10N10C1H4,378.93246
Cu1O11N8C2H4,378.93246
Cu2O11N3C3,379.80521
Cu2O12N1C4,379.80521
Cu2O10N5C2,379.81583
Cu2O11N3C3,379.81583
Cu2O14N1C1H4,379.81583
Cu2O10N5C2,379.81961
Cu2O11N2C4H2,379.81961
Cu2O14N1C1H4,379.81961
Cu2O10N5C2,379.82507
Cu2O11N2C4H2,379.82507
Cu2O14N1C1H4,379.82507
Cu1O10N10C1H5,379.95408
Cu2O12N1C4H1,380.81045
Cu2O11N3C3H1,380.81543
Cu2O12N1C4H1,380.81543
Cu2O10N5C2H1,380.82306
Cu2O11N3C3H1,380.82306
Cu2O14N1C1H5,380.82306
Cu1O16N1C4,380.84821
Cu2O9N6C2H3,380.84821
Cu2O9N7C1H1,380.84821
Cu2O10N3C4H5,380.84821
Cu2O10N4C3H3,380.84821
Cu2O11N1C5H5,380.84821
Cu1O15N3C3,380.86353
Cu2O5N9C4H1,380.86353
Cu2O6N7C5H1,380.86353
Cu2O8N8C1H3,380.86353
Cu2O9N5C3H5,380.86353
Cu1O14N5C2,380.87042
Cu1O15N2C4H2,380.87042
Cu1O18N1C1H4,380.87042
Cu2O5N9C4H1,380.87042
Cu2O8N7C2H5,380.87042
Cu2O8N8C1H3,380.87042
Cu2O9N5C3H5,380.87042
Cu1O14N5C2,380.87317
Cu1O15N2C4H2,380.87317
Cu1O18N1C1H4,380.87317
Cu2O5N8C5H3,380.87317
Cu2O5N9C4H1,380.87317
Cu2O8N7C2H5,380.87317
Cu2O9N5C3H5,380.87317
Cu1O13N7C1,380.88364
Cu1O14N4C3H2,380.88364
Cu1O15N1C5H4,380.88364
Cu2O5N8C5H3,380.88364
Cu2O7N9C1H5,380.88364
Cu2O8N7C2H5,380.88364
Cu2O11N4C2,381.81592
Cu2O12N1C4H2,381.81592
Cu2O10N6C1,381.82122
Cu2O11N3C3H2,381.82122
Cu2O11N4C2,381.82122
Cu2O12N1C4H2,381.82122
Cu1O8N9C5H5,381.95416
Cu2O12N2C3H1,382.80791
Cu2O11N4C2H1,382.81893
Cu2O12N1C4H3,382.81893
Cu1O9N9C4H2,382.92084
Cu1O9N10C3,382.92084
Cu1O10N7C5H2,382.92084
Cu1O12N8C1H4,382.92084
Cu2O7N7C4,383.83822
Cu2O8N5C5,383.83822
Cu2O10N6C1H2,383.83822
Cu2O11N3C3H4,383.83822
Cu2O12N1C4H4,383.83822
Cu2O7N7C4,383.84067
Cu2O10N6C1H2,383.84067
Cu2O11N3C3H4,383.84067
Cu1O11N6C5H1,383.89594
Cu1O14N5C2H3,383.89594
Cu1O15N2C4H5,383.89594
Cu2O5N9C4H4,383.89594
Cu1O9N9C4H3,383.92731
Cu1O9N10C3H1,383.92731
Cu1O10N7C5H3,383.92731
Cu1O12N8C1H5,383.92731
Cu1O13N6C2H5,383.92731
Cu2O13N1C3H1,384.80374
Cu1O12N5C5,384.88553
Cu1O14N6C1H2,384.88553
Cu1O15N3C3H4,384.88553
Cu1O15N4C2H2,384.88553
Cu1O16N1C4H4,384.88553
Cu2O5N10C3H3,384.88553
Cu2O6N7C5H5,384.88553
Cu1O11N7C4,384.89722
Cu1O14N5C2H4,384.89722
Cu1O14N6C1H2,384.89722
Cu1O15N3C3H4,384.89722
Cu2O5N9C4H5,384.89722
Cu1O10N8C4H2,384.91504
Cu1O13N7C1H4,384.91504
Cu1O9N10C3H2,384.92477
Cu1O10N7C5H4,384.92477
Cu1O10N8C4H2,384.92477
Cu2O8N6C4,385.83667
Cu2O11N5C1H2,385.83667
Cu2O12N2C3H4,385.83667
Cu2O7N8C3,385.84201
Cu2O8N5C5H2,385.84201
Cu2O8N6C4,385.84201
Cu2O11N4C2H4,385.84201
Cu2O12N2C3H4,385.84201
Cu1O9N10C3H3,385.93179
Cu1O10N7C5H5,385.93179
Cu1O10N8C4H3,385.93179
Cu2O13N2C2H1,386.8085
Cu2O14N1C2,387.78625
Cu2O13N3C1,387.7995
Cu1O13N4C5H1,387.88172
Cu1O16N3C2H3,387.88172
Cu2O6N9C3H4,387.88172
Cu2O7N7C4H4,387.88172
Cu1O12N6C4H1,387.88699
Cu1O13N4C5H1,387.88699
Cu1O15N5C1H3,387.88699
Cu1O16N2C3H5,387.88699
Cu1O16N3C2H3,387.88699
Cu2O6N9C3H4,387.88699
Cu1O10N10C2H1,387.91095
Cu1O11N7C4H3,387.91095
Cu1O11N8C3H1,387.91095
Cu1O12N5C5H3,387.91095
Cu1O14N6C1H5,387.91095
Cu1O15N4C2H5,387.91095
Cu1O10N9C3H3,387.9328
Cu1O11N6C5H5,387.9328
Cu2O13N3C1H1,388.80487
Cu2O14N1C2H1,388.80487
Cu2O9N5C4H1,388.83066
Cu2O10N3C5H1,388.83066
Cu2O12N4C1H3,388.83066
Cu2O13N1C3H5,388.83066
Cu1O10N10C2H2,388.92593
Cu1O11N7C4H4,388.92593
Cu2O14N1C2H2,389.79907
Cu2O14N2C1,389.79907
Cu2O10N4C4,389.81631
Cu2O13N3C1H2,389.81631
Cu1O17N3C1H1,389.85507
Cu1O18N1C2H1,389.85507
Cu2O7N10C1,389.85507
Cu2O8N7C3H2,389.85507
Cu2O9N4C5H4,389.85507
Cu1O17N3C1H1,389.85956
Cu2O7N9C2H2,389.85956
Cu2O7N10C1,389.85956
Cu2O8N6C4H4,389.85956
Cu2O8N7C3H2,389.85956
Cu2O9N4C5H4,389.85956
Cu1O14N3C5H1,389.86658
Cu1O17N2C2H3,389.86658
Cu1O17N3C1H1,389.86658
Cu2O4N10C5,389.86658
Cu2O7N9C2H2,389.86658
Cu2O8N6C4H4,389.86658
Cu1O11N9C2H1,389.9064
Cu1O12N6C4H3,389.9064
Cu1O15N5C1H5,389.9064
Cu1O10N9C3H5,389.94205
Cu2O10N4C4H1,390.82321
Cu2O11N2C5H1,390.82321
Cu2O13N3C1H3,390.82321
Cu2O10N4C4H1,390.82498
Cu2O13N3C1H3,390.82498
Cu2O9N6C3H1,390.83133
Cu2O10N4C4H1,390.83133
Cu2O13N2C2H5,390.83133
Cu2O13N3C1H3,390.83133
Cu1O15N2C5,390.86163
Cu1O17N3C1H2,390.86163
Cu1O18N1C2H2,390.86163
Cu2O7N10C1H1,390.86163
Cu2O8N7C3H3,390.86163
Cu2O9N4C5H5,390.86163
Cu1O13N6C3,390.87314
Cu1O14N4C4,390.87314
Cu1O17N2C2H4,390.87314
Cu1O17N3C1H2,390.87314
Cu2O4N10C5H1,390.87314
Cu2O7N9C2H3,390.87314
Cu2O8N6C4H5,390.87314
Cu1O8N10C5,390.91757
Cu1O11N9C2H2,390.91757
Cu1O12N6C4H4,390.91757
Cu1O8N10C5,390.9248
Cu1O11N8C3H4,390.9248
Cu1O12N6C4H4,390.9248
Cu2O15N1C1H1,392.79285
Cu2O11N3C4H1,392.81131
Cu2O12N1C5H1,392.81131
Cu2O14N2C1H3,392.81131
Cu1O13N7C2,392.88425
Cu1O14N4C4H2,392.88425
Cu1O17N3C1H4,392.88425
Cu2O4N10C5H3,392.88425
Cu2O7N9C2H5,392.88425
Cu2O7N10C1H3,392.88425
Cu2O8N7C3H5,392.88425
Cu1O9N9C5,392.90677
Cu1O12N8C2H2,392.90677
Cu1O13N5C4H4,392.90677
Cu2O16C1,393.76994
Cu2O10N6C2,393.81946
Cu2O11N3C4H2,393.81946
Cu2O11N4C3,393.81946
Cu2O12N1C5H2,393.81946
Cu2O14N2C1H4,393.81946
Cu2O16C1H1,394.78165
Cu2O11N4C3H1,394.81808
Cu2O12N1C5H3,394.81808
Cu2O12N2C4H1,394.81808
Cu2O11N5C2,395.81079
Cu2O12N3C3,395.81079
Cu2O15N1C1H4,395.81079
Cu1O9N10C4H1,395.92319
Cu1O12N9C1H3,395.92319
Cu1O13N6C3H5,395.92319
Cu1O9N9C5H3,395.93811
Cu1O11N10C1H5,395.93811
Cu1O12N8C2H5,395.93811
Cu2O13N1C4H1,396.79714
Cu2O11N5C2H1,396.82764
Cu2O12N2C4H3,396.82764
Cu2O15N1C1H5,396.82764
Cu2O10N7C1H1,396.83424
Cu2O11N4C3H3,396.83424
Cu2O12N1C5H5,396.83424
Cu2O12N2C4H3,396.83424
Cu1O14N6C2H2,396.88416
Cu1O14N7C1,396.88416
Cu1O15N4C3H2,396.88416
Cu1O16N1C5H4,396.88416
Cu2O5N10C4H3,396.88416
Cu2O8N9C1H5,396.88416
Cu1O10N8C5H2,396.92087
Cu1O12N9C1H4,396.92087
Cu1O13N7C2H4,396.92087
Cu2O13N2C3,397.79114
Cu2O12N4C2,397.80927
Cu2O13N1C4H2,397.80927
Cu2O11N5C2H2,397.82578
Cu2O11N6C1,397.82578
Cu2O12N3C3H2,397.82578
Cu1O17N1C4H1,397.8511
Cu2O6N10C3,397.8511
Cu2O7N8C4,397.8511
Cu2O10N6C2H4,397.8511
Cu2O10N7C1H2,397.8511
Cu2O11N4C3H4,397.8511
Cu1O10N8C5H3,397.92844
Cu1O12N9C1H5,397.92844
Cu1O13N7C2H5,397.92844
Cu1O17N2C3,398.84088
Cu2O8N6C5H1,398.84088
Cu2O11N5C2H3,398.84088
Cu2O12N2C4H5,398.84088
Cu1O17N2C3,398.84381
Cu2O8N6C5H1,398.84381
Cu2O11N5C2H3,398.84381
Cu2O12N2C4H5,398.84381
Cu1O15N6C1,398.86633
Cu1O16N3C3H2,398.86633
Cu1O16N4C2,398.86633
Cu1O17N1C4H2,398.86633
Cu2O6N10C3H1,398.86633
Cu2O7N7C5H3,398.86633
Cu2O10N6C2H5,398.86633
Cu1O11N8C4,398.89822
Cu1O14N7C1H2,398.89822
Cu1O15N4C3H4,398.89822
Cu2O5N10C4H5,398.89822
Cu2O6N8C5H5,398.89822
Cu1O10N9C4H2,398.91663
Cu1O11N7C5H2,398.91663
Cu1O13N8C1H4,398.91663
Cu1O10N8C5H4,398.9295
Cu1O10N8C5H4,398.93127
Cu1O10N9C4H3,399.93063
Cu1O13N8C1H5,399.93063
Cu2O14N1C3H1,400.80087
Cu2O12N5C1H1,400.81348
Cu2O13N3C2H1,400.81348
Cu1O17N3C2,400.8501
Cu2O7N9C3H1,400.8501
Cu2O8N7C4H1,400.8501
Cu2O11N5C2H5,400.8501
Cu2O11N6C1H3,400.8501
Cu2O12N3C3H5,400.8501
Cu1O11N9C3,400.90219
Cu1O12N6C5H2,400.90219
Cu1O14N7C1H4,400.90219
Cu1O15N5C2H4,400.90219
Cu2O6N9C4H5,400.90219
Cu1O10N10C3H2,400.9205
Cu1O11N7C5H4,400.9205
Cu1O11N8C4H2,400.9205
Cu1O10N9C4H4,400.94119
Cu2O13N4C1,401.80045
Cu2O14N1C3H2,401.80045
Cu2O14N2C2,401.80045
Cu2O13N4C1,401.80267
Cu2O14N1C3H2,401.80267
Cu1O16N4C2H3,401.8765
Cu1O16N5C1H1,401.8765
Cu1O17N1C4H5,401.8765
Cu1O17N2C3H3,401.8765
Cu2O7N8C4H4,401.8765
Cu1O12N7C4H1,401.8923
Cu1O13N5C5H1,401.8923
Cu1O15N6C1H3,401.8923
Cu1O16N3C3H5,401.8923
Cu2O6N10C3H4,401.8923
Cu1O10N10C3H3,401.9278
Cu1O11N7C5H5,401.9278
Cu1O11N8C4H3,401.9278
Cu2O13N4C1H1,402.80502
Cu2O14N2C2H1,402.80502
